Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL540291,,None,347.93,0,4.28,59,Cc1ccccc1/N=C(\N)NC12CC3CC(C)(CC(C)(C3)C1)C2.Cl,IC50,'=',15,nM,7.82,,,UO_0000065,25.12,0.46,3.54,15.52,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL81735,,None,270.29,0,2.96,26,Cc1ccccc1/N=C(/N)Nc1ccccc1[N+](=O)[O-],IC50,'=',113,nM,6.95,,,UO_0000065,25.7,0.47,3.99,7.43,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL63508,,None,242.37,0,4.01,7,C/C(=N\C1CC2CCC1C2)Nc1ccccc1C,IC50,'=',9,nM,8.05,,,UO_0000065,33.2,0.61,4.04,32.99,0,CHEMBL804884,The compound was evaluated for binding affinity against sigma opioid receptor using [3H]DTG radioligand in guinea pig membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127129,1,Scientific Literature,Bioorg Med Chem Lett,1993,None,
CHEMBL325619,,None,371.31,1,5.78,55,Clc1ccc(CCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1Cl,IC50,'=',702,nM,6.15,,,UO_0000065,16.57,0.34,0.37,32.34,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL91628,,None,281.4,0,4.29,25,CCc1cccc(NC(=N)N(C)c2cccc(CC)c2)c1,IC50,'=',82,nM,7.09,,,UO_0000065,25.18,0.46,2.8,18.11,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL40676,,None,405.54,1,5.89,25,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCCC3)cc12,IC50,'=',54,nM,7.27,,,UO_0000065,17.92,0.33,1.38,17.03,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL2391147,,None,232.28,0,0.88,"E1R, 4R,5S-2a",C[C@H]1[C@@H](c2ccccc2)CC(=O)N1CC(N)=O,IC50,'=',43,nM,7.37,,,UO_0000065,31.71,0.59,6.49,11.62,0,CHEMBL2393973,"Displacement of [3H]1,3-di(2-tolyl)guanidine from sigma 1 receptor in human Jurkat cells",B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2390917,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3307526,
CHEMBL194694,,None,419.57,0,4.11,10o,CN(CCCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,IC50,'=',29.5,nM,7.53,,,UO_0000065,17.95,0.33,3.42,17.17,0,CHEMBL880587,Inhibitory activity against Opioid receptor sigma 1 in guinea pig cerebral cortex using [3H](+)-pentazocine as radio ligand at pH 7.5 for 150 min at 22 C ,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140401,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL299499,,None,395.29,0,4.2,13,N=C(Nc1ccc(I)cc1)NC12CC3CC(CC(C3)C1)C2,IC50,'=',2.8,nM,8.55,,,UO_0000065,21.64,0.56,4.35,17.85,0,CHEMBL804880,Displacement of [3H]DTG from sigma opioid receptor of homogenized guinea pig whole brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125262,1,Scientific Literature,J Med Chem,1991,None,
CHEMBL80081,,None,171.29,0,1.7,83,CCCCNC(=N)NCCCC,IC50,'=',800,nM,6.1,,,UO_0000065,35.59,0.69,4.4,12.73,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL79165,,None,269.35,0,2.93,46,Cc1cc(N)ccc1NC(=N)Nc1ccc(N)cc1C,IC50,'=',5100,nM,5.29,,,UO_0000065,19.65,0.36,2.36,5.3,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL54,HALOPERIDOL,4.0,375.87,0,4.43,Haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,'=',2.1,nM,8.68,,,UO_0000065,23.09,0.46,4.25,21.41,0,CHEMBL881479,Inhibitory activity against opioid receptor sigma 1 in guinea pig cerebral cortex using [3H](+)-pentazocine as radio ligand at pH 7.5 for 150 min at 22 degree C ,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140401,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL381653,,None,327.43,0,2.25,3b,O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1CCCN1CCCCC1,IC50,'=',21.5,nM,7.67,,,UO_0000065,23.42,0.44,5.42,17.48,0,CHEMBL880593,Inhibitory concentration against opioid receptor sigma 1 of guinea pig cerebral cortex using [3H](+)-pentazocine upon incubation for 150 minutes at 22 degree C,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143474,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL383147,,None,285.43,0,2.17,10,c1ccc2c(c1)C[C@H]1CN(CCN3CCCCC3)CN1C2,IC50,'=',77,nM,7.11,,,UO_0000065,24.92,0.46,4.94,73.18,0,CHEMBL880593,Inhibitory concentration against opioid receptor sigma 1 of guinea pig cerebral cortex using [3H](+)-pentazocine upon incubation for 150 minutes at 22 degree C,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143474,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL317029,,None,301.82,0,4.05,3,CN(C)C1Cc2cc(Cl)c(O)cc2C(c2ccccc2)C1,IC50,'=',0.2884,nM,9.54,,,UO_0000065,31.61,0.62,5.49,40.65,0,CHEMBL805753,The compound was tested for affinity towards sigma-3 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127786,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL39584,,None,484.6,0,4.84,34,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCNCC3c3ncccn3)cc12,IC50,'=',1630,nM,5.79,,,UO_0000065,11.94,0.22,0.95,7.19,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL129263,,None,348.4,0,2.39,16b,O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,IC50,'=',140,nM,6.85,,,UO_0000065,19.67,0.37,4.46,13.06,0,CHEMBL803876,Inhibitory concentration against radioligand [3H]DTG binding to haloperidol-sensitive sigma binding site in whole guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126099,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL329623,,None,291.4,0,3.83,54,N=C(N1CCCc2ccccc21)N1CCCc2ccccc21,IC50,'=',1370,nM,5.86,,,UO_0000065,20.12,0.36,2.03,19.33,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL313649,,None,387.49,1,7.18,29,N=C(Nc1cccc2ccccc12)N(c1ccccc1)c1cccc2ccccc12,IC50,'=',7930,nM,5.1,,,UO_0000065,13.16,0.23,-2.08,13.04,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL606784,,None,330.47,0,3.1,(+/-)12,COc1cccc(CC(=O)N(C)[C@@H]2CCCC[C@@H]2N2CCCC2)c1,IC50,'=',211,nM,6.68,,,UO_0000065,20.2,0.38,3.58,20.37,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL194687,,None,391.52,0,3.33,10f,CN(CCCCc1ccccc1)CCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,IC50,'=',3.2,nM,8.49,,,UO_0000065,21.7,0.4,5.16,19.37,0,CHEMBL881479,Inhibitory activity against opioid receptor sigma 1 in guinea pig cerebral cortex using [3H](+)-pentazocine as radio ligand at pH 7.5 for 150 min at 22 degree C ,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140401,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL129768,,None,348.4,0,2.39,16a,O[C@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,IC50,'=',28,nM,7.55,,,UO_0000065,21.68,0.41,5.16,14.39,0,CHEMBL803875,Inhibitory concentration against radioligand [3H]3-PPP binding to haloperidol-sensitive sigma binding site in whole guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126099,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL82144,,None,237.31,0,2.95,82,N=C1N(c2ccccc2)CCN1c1ccccc1,IC50,'=',340,nM,6.47,,,UO_0000065,27.26,0.49,3.52,21.33,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL129263,,None,348.4,0,2.39,"19, S-BMY-14802",O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,IC50,'=',213.8,nM,6.67,,,UO_0000065,19.14,0.36,4.28,12.71,0,CHEMBL805753,The compound was tested for affinity towards sigma-3 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127786,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL282433,DITOLYLGUANIDINE,None,239.32,0,3.76,3,Cc1ccccc1NC(=N)Nc1ccccc1C,IC50,'=',32,nM,7.5,,,UO_0000065,31.32,0.57,3.73,15.64,1,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL415284,NALORPHINE,-1.0,311.38,0,1.75,(+)-NANM,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,IC50,'=',625,nM,6.2,,,UO_0000065,19.92,0.37,4.45,11.72,0,CHEMBL846625,Inhibition of specific binding of [3H]DTG to sigma receptor in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL1255588,,None,361.53,0,4.84,21 (+)-butaclamol,CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,IC50,'=',52.48,nM,7.28,,,UO_0000065,20.14,0.37,2.44,31.02,0,CHEMBL805753,The compound was tested for affinity towards sigma-3 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127786,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL333840,,None,316.45,0,4.86,24,c1ccc(CCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',81,nM,7.09,,,UO_0000065,22.41,0.4,2.23,37.26,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL2391361,,None,241.38,0,0.93,2f,CCC(CC)NC(=O)CN1CCCN(C)CC1,IC50,'=',15200,nM,4.82,,,UO_0000065,19.96,0.39,3.89,13.54,0,CHEMBL2395048,Binding affinity to sigma1 receptor (unknown origin) by radioligand displacement assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2390872,1,Scientific Literature,Bioorg Med Chem,2013,None,
CHEMBL61304,,None,382.46,0,4.05,12,Fc1cnc(N2CCN(CCCCc3ccc(F)c4ccccc34)CC2)nc1,IC50,'=',213,nM,6.67,,,UO_0000065,17.44,0.33,2.62,20.68,0,CHEMBL803930,In vitro binding affinity towards sigma receptor by the displacement of [3H]PPP from guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127947,1,Scientific Literature,Bioorg Med Chem Lett,1994,None,
CHEMBL292668,,None,299.42,0,3.6,3,COc1ccc(NC(=N)NC23CC4CC(CC(C4)C2)C3)cc1,IC50,'=',10,nM,8,,,UO_0000065,26.72,0.5,4.4,14,0,CHEMBL804880,Displacement of [3H]DTG from sigma opioid receptor of homogenized guinea pig whole brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125262,1,Scientific Literature,J Med Chem,1991,None,
CHEMBL316267,,None,251.37,0,3.69,57,CN(C)[C@H]1CCc2ccccc2[C@H]1c1ccccc1,IC50,'=',2755,nM,5.56,,,UO_0000065,22.12,0.4,1.87,171.6,0,CHEMBL803752,"Binding affinity against sigma receptor from guinea pig brain (minus cerebellum) homogenates, using the novel [3H]-(+/-)-4 as radioligand",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126782,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL2391372,,None,237.35,0,0.2,2r,O=C(CN1CCNCC1)N[C@H]1C[C@@H]2CC[C@H]1C2,IC50,'=',86800,nM,4.06,,,UO_0000065,17.11,0.33,3.86,9.15,0,CHEMBL2395048,Binding affinity to sigma1 receptor (unknown origin) by radioligand displacement assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2390872,1,Scientific Literature,Bioorg Med Chem,2013,None,
CHEMBL331611,,None,392.55,1,6.45,51,c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1,IC50,'=',4007,nM,5.4,,,UO_0000065,13.75,0.25,-1.05,28.36,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL607452,,None,414.33,0,4.31,(+/-)16,CN(C(=O)Cc1cc(Cl)c(Cl)cc1[N+](=O)[O-])[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',5952,nM,5.22,,,UO_0000065,12.61,0.26,0.92,7.84,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL78585,,None,240.31,0,2.64,37,Cc1ccccc1/N=C(/N)Nc1ccccc1N,IC50,'=',440,nM,6.36,,,UO_0000065,26.45,0.48,3.72,8.32,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL431462,,None,316.37,1,5.26,50,CN(C(=N)Nc1cccc(N=[N+]=[N-])c1)c1cccc2ccccc12,IC50,'=',2740,nM,5.56,,,UO_0000065,17.58,0.32,0.3,6.33,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL104945,,None,251.37,0,3.69,(+)-1,CN(C)C1Cc2ccccc2C(c2ccccc2)C1,IC50,'=',4.467,nM,8.35,,,UO_0000065,33.22,0.6,4.66,257.72,0,CHEMBL805753,The compound was tested for affinity towards sigma-3 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127786,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL332035,,None,344.5,1,5.64,26,c1ccc(CCCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',348,nM,6.46,,,UO_0000065,18.75,0.34,0.82,33.94,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL2093895,,None,301.86,0,4.09,"(1S, 3R)-(+)5",CN(C)[C@]1(C)Cc2ccccc2[C@@H](c2ccccc2)C1.Cl,IC50,'=',1788,nM,5.75,,,UO_0000065,21.66,0.39,1.66,177.4,0,CHEMBL803753,"Binding affinity against sigma receptor from guinea pig brain (minus cerebellum) homogenates, using [3H]ditolylguanidine (DTG) as radioligand.",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126782,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL555581,,None,293.88,0,4.23,44,CCCCN1CCC2c3ccccc3CCCC2C1.Cl,IC50,'=',2.138,nM,8.67,,,UO_0000065,33.68,0.62,4.44,267.59,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL540831,,None,403.85,1,5.45,28b,CCc1cccc(N(C)C(=N)Nc2cc(C(F)(F)F)cc(CC)c2F)c1.Cl,IC50,'=',79,nM,7.1,,,UO_0000065,19.33,0.37,1.65,18.16,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL365786,,None,377.49,0,2.94,10i,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)CCc1ccccc1,IC50,'=',2.1,nM,8.68,,,UO_0000065,22.99,0.42,5.74,19.79,0,CHEMBL881479,Inhibitory activity against opioid receptor sigma 1 in guinea pig cerebral cortex using [3H](+)-pentazocine as radio ligand at pH 7.5 for 150 min at 22 degree C ,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3559724,Cerebral cortex,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140401,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,
CHEMBL79436,,None,397.11,1,5.29,18,Cc1cc(Br)ccc1NC(=N)Nc1ccc(Br)cc1C,IC50,'=',37,nM,7.43,,,UO_0000065,18.71,0.51,2.14,15.51,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL89344,,None,303.41,1,5.02,37,CC(C)c1ccccc1/N=C(\N)Nc1cccc2ccccc12,IC50,'=',91,nM,7.04,,,UO_0000065,23.21,0.42,2.02,13.97,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL81594,,None,363.46,1,6.48,47,N=C(Nc1ccccc1-c1ccccc1)Nc1ccccc1-c1ccccc1,IC50,'=',8113,nM,5.09,,,UO_0000065,14.01,0.25,-1.39,10.63,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL88660,,None,307.44,0,4.48,60,CCc1cccc(NC(=N)N2CCC(c3ccccc3)CC2)c1,IC50,'=',60,nM,7.22,,,UO_0000065,23.49,0.43,2.74,18.46,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL138438,,None,462.71,1,6.24,16,CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCCCCN=C=S,IC50,'=',707,nM,6.15,,,UO_0000065,13.29,0.25,-0.09,25.88,0,CHEMBL873269,Binding affinity was evaluated using [3H]pentazocine binding to sigma-1 receptor from guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130315,1,Scientific Literature,J Med Chem,1997,None,
