Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL1112,ARIPIPRAZOLE,4.0,448.39,0,4.86,Aripiprazole,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,IC50,'=',32,nM,7.5,,,UO_0000065,,,,,0,CHEMBL4187998,Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Lance Ultra cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4184238,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL2326470,,None,299.4,0,2.2,8f,Nc1nc2cc3c(cc2s1)CCN(Cc1cnc[nH]1)CC3,IC50,'=',1500,nM,5.82,,,UO_0000065,,,,,0,CHEMBL2328744,Antagonist activity at human D2 dopamine receptor expressed in CHO cell membrane by GTPgammaS-binding assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2321835,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308072,
CHEMBL1276399,,None,312.8,0,2.27,20,CCN1CCC[C@H]1CNC(=O)c1c(Cl)ccc(O)c1OC,IC50,'=',64.57,nM,7.19,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL4649106,,None,443.52,0,3.59,S18,O=c1n(CCCCN2CCN(c3cccc4sc(F)cc34)CC2)nc2c(F)cccn12,IC50,'=',11.1,nM,7.96,,,UO_0000065,,,,,0,CHEMBL4619928,Antagonist activity at D2 receptor (unknown origin) by HTRF cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4619707,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4456795,,None,367.42,0,3.14,89,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc(F)cc2)CC1,IC50,'=',9700,nM,5.01,,,UO_0000065,,,,,0,CHEMBL4406527,Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4402608,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4636764,,None,409.47,0,3.44,S16,O=c1n(CCCCN2CCC(c3cc(F)cc4oncc34)CC2)nc2ccccn12,IC50,'=',40.5,nM,7.39,,,UO_0000065,,,,,0,CHEMBL4619928,Antagonist activity at D2 receptor (unknown origin) by HTRF cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4619707,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL487984,,None,519.47,1,3.58,14e,O=c1[nH]c2cc(Br)ccc2n1C1CCN(C2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,IC50,'=',2700,nM,5.57,,,UO_0000065,,,,,0,CHEMBL939457,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152245,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,
CHEMBL4741908,,None,421.57,0,4.23,3,O=C1COc2ccccc2N1CCCCN1CCN(c2cccc3sccc23)CC1,IC50,'=',216,nM,6.67,,,UO_0000065,,,,,0,CHEMBL4708967,Antagonist activity at D2 receptor (unknown origin) preincubated for 60 mins followed by addition of Eu-cAMP and measured after 60 mins by plate reader method,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706522,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.0 hr
CHEMBL3287397,,None,447.37,0,4.43,7a,O=Cc1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,IC50,'=',363.08,nM,6.44,,,UO_0000065,14.4,0.29,2.01,12.86,0,CHEMBL3293231,Antagonist activity at human dopamine D2 short receptor transiently expressed in HEK293 cells assessed as inhibition of beta-arrestin recruitment after 6 hrs by chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286313,1,Scientific Literature,J Med Chem,2014,CHEMBL3307715,
CHEMBL54,HALOPERIDOL,4.0,375.87,0,4.43,haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,'=',4.9,nM,8.31,,,UO_0000065,22.11,0.44,3.88,20.5,0,CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132638,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL42,CLOZAPINE,4.0,326.83,0,3.72,Clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,IC50,'=',9,nM,8.05,,,UO_0000065,24.62,0.48,4.33,26.06,0,CHEMBL872217,Inhibitory concentration against dopamine receptor D2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140446,1,Scientific Literature,J Med Chem,2005,None,
CHEMBL4077430,,None,420.51,0,2.69,11,CN[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCOc2ccc3c(c2)NC(=O)CC3)C1,IC50,'=',4102,nM,5.39,,,UO_0000065,12.81,0.24,2.7,6.97,0,CHEMBL4011224,Antagonist activity at human dopamine D2 receptor expressed in forskolin stimulated-HEK293 cells coexpressing renilla luciferase-fused Galphai1/GFP10-fused Ggamma2 assessed as inhibition of quinpirole-induced Galphai1 activation by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4007493,1,Scientific Literature,J Med Chem,2017,CHEMBL3307715,
CHEMBL1814790,,None,403.86,0,3.67,SCH 23390,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1.O=C(O)/C=C\C(=O)O,IC50,'=',25.8,nM,7.59,,,UO_0000065,,,,,0,CHEMBL4709853,Antagonist activity at human D2 receptor expressed in CHO-K1 cells assessed as inhibition of dopamine-induced calcium flux incubated for 60 mins at 37 degC followed by 15 mins incubation at room temperature and subsequent dopamine addition by calcium 4 dye based FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706549,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 1.25 hr
CHEMBL621,TRAZODONE,4.0,371.87,0,2.36,Trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,IC50,'=',4485,nM,5.35,,,UO_0000065,,,,,0,CHEMBL4619928,Antagonist activity at D2 receptor (unknown origin) by HTRF cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4619707,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4096467,,None,482.93,0,4.14,8d,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2(F)F.Cl,IC50,'=',5,nM,8.3,,,UO_0000065,,,,,0,CHEMBL4045104,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4043141,1,Scientific Literature,Bioorg Med Chem,2017,None,
CHEMBL3322993,,None,407.52,0,2.68,7,COc1ccccc1N1CCN(CCCCNC(=O)c2cn3ccccc3n2)CC1,IC50,'=',26,nM,7.58,,,UO_0000065,18.61,0.35,4.91,12.21,0,CHEMBL3379904,Antagonist activity against human D2R expressed in CHO cells assessed as inhibition of quinpirole-induced mitogenesis after 24 hrs by [3H]thymidine uptake assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351252,1,Scientific Literature,J Med Chem,2014,CHEMBL3308072,
CHEMBL3323015,,None,504.56,1,3.17,29,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3cn4cccnc4n3)CC2)cc(C(F)(F)F)n1,IC50,'=',205,nM,6.69,,,UO_0000065,13.26,0.25,3.52,7.31,0,CHEMBL3379904,Antagonist activity against human D2R expressed in CHO cells assessed as inhibition of quinpirole-induced mitogenesis after 24 hrs by [3H]thymidine uptake assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351252,1,Scientific Literature,J Med Chem,2014,CHEMBL3308072,
CHEMBL4210128,,None,452.53,0,4.29,17c,O=C(NC1CC1)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,IC50,'=',51.7,nM,7.29,,,UO_0000065,,,,,0,CHEMBL4187998,Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Lance Ultra cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4184238,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4644500,,None,437.57,0,3.32,S10,COc1cccn2c(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)nc12,IC50,'=',102,nM,6.99,,,UO_0000065,,,,,0,CHEMBL4619928,Antagonist activity at D2 receptor (unknown origin) by HTRF cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4619707,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4648979,,None,432.55,0,3.18,S13,N#Cc1ccn2c(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)nc2c1,IC50,'=',146,nM,6.84,,,UO_0000065,,,,,0,CHEMBL4619928,Antagonist activity at D2 receptor (unknown origin) by HTRF cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4619707,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL64597,,None,336.46,0,3.53,5f,c1cnc(N2CCN(Cc3cccc(-c4ccsc4)c3)CC2)nc1,IC50,'=',300,nM,6.52,,,UO_0000065,19.39,0.37,2.99,20.22,0,CHEMBL671073,Binding affinity to cloned human Dopamine receptor D2 expressed in A9L cells by [3H]spiperone displacement.,B,BAO_0000219,cell-based format,None,None,None,A9L,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130912,1,Scientific Literature,Bioorg Med Chem Lett,1998,None,
CHEMBL4589737,,None,309.41,0,3.76,(R)-6,COc1ccc2c(c1OC)-c1ccc(C)c3c1[C@@H](C2)N(C)CC3,IC50,'=',3630.78,nM,5.44,,,UO_0000065,17.58,0.32,1.68,25.07,0,CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342494,1,Scientific Literature,ACS Med Chem Lett,2020,None,
CHEMBL71,CHLORPROMAZINE,4.0,318.87,0,4.89,Chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,IC50,'=',1,nM,9,,,UO_0000065,,,,,0,CHEMBL3413551,Antagonist activity at human dopamine D2 receptor expressed in CHOK1 cells assessed as inhibition of apomorphine-induced calcium mobilization by radiometric and luminescence plate counting method,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3407464,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3307512,
CHEMBL8809,RACLOPRIDE,1.0,347.24,0,2.92,RAC,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,IC50,'=',100,nM,7,,,UO_0000065,,,,,0,CHEMBL4345342,Antagonist activity at D2 long receptor (unknown origin) transfected in human HEK293T cells assessed as increase in cAMP accumulation incubated for 2 hrs by cAMP Glo-sensor assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342494,1,Scientific Literature,ACS Med Chem Lett,2020,None,
CHEMBL4579687,,None,374.28,0,4.22,(R)-4,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@@H](C2)N(C)CC3,IC50,'=',3222,nM,5.49,,,UO_0000065,,,,,0,CHEMBL4345342,Antagonist activity at D2 long receptor (unknown origin) transfected in human HEK293T cells assessed as increase in cAMP accumulation incubated for 2 hrs by cAMP Glo-sensor assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342494,1,Scientific Literature,ACS Med Chem Lett,2020,None,
CHEMBL1276374,,None,375.69,0,3.33,16,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Cl)c1Br,IC50,'=',5.623,nM,8.25,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276740,,None,375.24,0,2.52,54,CCN1CCC[C@H]1CNC(=O)c1c(F)c(Br)cc(O)c1OC,IC50,'=',7.079,nM,8.15,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276742,,None,292.38,0,1.92,56,CCN1CCC[C@H]1CNC(=O)c1cc(C)cc(O)c1OC,IC50,'=',19.05,nM,7.72,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL1276766,,None,334.46,0,2.88,57,CCCc1c(C)cc(O)c(OC)c1C(=O)NC[C@@H]1CCCN1CC,IC50,'=',141.25,nM,6.85,,,UO_0000065,,,,,0,CHEMBL1285353,Antagonist activity at dopamine D2 receptor,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1275273,1,Scientific Literature,Eur J Med Chem,2010,None,
CHEMBL553331,,None,581.5,1,2.51,17,Cl.Cl.Cn1c(=O)c2c(ncn2CCCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n(C)c1=O,IC50,'=',43,nM,7.37,,,UO_0000065,14.48,0.27,4.86,10.79,0,CHEMBL671744,Compound is evaluated for in vitro receptor binding affinity against Dopamine receptor D2,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128457,1,Scientific Literature,J Med Chem,1995,None,
CHEMBL3323019,,None,559.68,1,4.67,33,CN(C)Cc1c(C(=O)NCCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)[nH]c2ccccc12,IC50,'=',311,nM,6.51,,,UO_0000065,11.63,0.22,1.84,8.09,0,CHEMBL3372144,Antagonist activity against human D2LR expressed in CHOK1 cells assessed as inhibition of pergolide-induced beta-arrestin translocation by beta-galactosidase based beta-arrestin recruitment assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351252,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,
CHEMBL3797209,,None,315.46,0,3.26,3,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,IC50,'=',931.1,nM,6.03,,,UO_0000065,19.12,0.36,2.77,19.99,0,CHEMBL4011224,Antagonist activity at human dopamine D2 receptor expressed in forskolin stimulated-HEK293 cells coexpressing renilla luciferase-fused Galphai1/GFP10-fused Ggamma2 assessed as inhibition of quinpirole-induced Galphai1 activation by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4007493,1,Scientific Literature,J Med Chem,2017,CHEMBL3307715,
CHEMBL54,HALOPERIDOL,4.0,375.87,0,4.43,Haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,'=',0.16,nM,9.8,,,UO_0000065,26.06,0.51,5.37,24.16,1,CHEMBL3372144,Antagonist activity against human D2LR expressed in CHOK1 cells assessed as inhibition of pergolide-induced beta-arrestin translocation by beta-galactosidase based beta-arrestin recruitment assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351252,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,
CHEMBL331077,,None,295.39,0,2.8,2,CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,IC50,'=',1905.46,nM,5.72,,,UO_0000065,19.36,0.36,2.92,20,0,CHEMBL672502,Binding affinity against Dopamine receptor D2L,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135009,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,
CHEMBL244989,,None,453.59,0,4.37,15,COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,IC50,'=',179,nM,6.75,,,UO_0000065,,,,,1,CHEMBL895651,Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148745,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715,
CHEMBL241973,,None,444.58,0,4.09,8,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccn3)cc2)CC1,IC50,'=',107,nM,6.97,,,UO_0000065,,,,,0,CHEMBL895651,Antagonist activity at human dopamine D2 receptor expressed in HEK293 cells by mitogenesis assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148745,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715,
CHEMBL4079365,,None,409.56,0,2.86,10j,Cc1nc2n(c(=O)c1CCN1CCN(c3nccc4sccc34)CC1)CCCC2,IC50,'=',37.6,nM,7.42,,,UO_0000065,,,,,0,CHEMBL4045104,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4043141,1,Scientific Literature,Bioorg Med Chem,2017,None,
CHEMBL85,RISPERIDONE,4.0,410.49,0,3.59,RIS; 1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,IC50,'=',7.09,nM,8.15,,,UO_0000065,,,,,0,CHEMBL4045104,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4043141,1,Scientific Literature,Bioorg Med Chem,2017,None,
CHEMBL37333,,None,323.82,0,2.14,ent12a,COc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CCN2CCC[C@H]12,IC50,'=',3900,nM,5.41,,,UO_0000065,16.7,0.34,3.27,8,0,CHEMBL858805,Binding affinity to dopamine receptor D2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149398,1,Scientific Literature,J Med Chem,2006,None,
CHEMBL54,HALOPERIDOL,4.0,375.87,0,4.43,1 (Haloperidol),O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,'=',4,nM,8.4,,,UO_0000065,22.34,0.44,3.97,20.72,0,CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133592,1,Scientific Literature,J Med Chem,2000,None,
CHEMBL4451542,,None,368.48,0,3.09,15,CCc1ccc(C(=O)N2CCN(CCOc3ccc(OC)cc3)CC2)cc1,IC50,'=',6000,nM,5.22,,,UO_0000065,,,,,0,CHEMBL4406527,Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4402608,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL325516,,None,496.57,1,6.01,39,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,IC50,'=',2620,nM,5.58,,,UO_0000065,11.24,0.21,-0.43,17.03,0,CHEMBL671072,Inhibition of human dopamine receptor D2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134625,1,Scientific Literature,J Med Chem,2001,None,
CHEMBL4293999,,None,475.56,1,5.03,47,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,IC50,'=',9.02,nM,8.04,,,UO_0000065,,,,,0,CHEMBL4276601,Antagonist activity at dopamine D2 receptor long isoform (unknown origin) expressed in HEK293 cells assessed as inhibition of dopamine-induced calcium flux after 15 mins by calcium 4-dye based FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4270672,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL69451,,None,483.44,1,5.39,13,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,IC50,'=',92,nM,7.04,,,UO_0000065,,,,,0,CHEMBL827419,Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139520,1,Scientific Literature,J Med Chem,2005,CHEMBL3308072,
CHEMBL175734,,None,460.43,1,5.32,23 (trans),O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,IC50,'=',254,nM,6.59,,,UO_0000065,,,,,0,CHEMBL827419,Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139520,1,Scientific Literature,J Med Chem,2005,CHEMBL3308072,
CHEMBL4754651,,None,366.51,0,3.15,5i,CCCN(CCCN1CCN(c2ccccn2)CC1)C(=O)c1ccccc1,IC50,'=',6935,nM,5.16,,,UO_0000065,,,,,0,CHEMBL4686220,Antagonist activity at human D2 receptor expressed in HEK293 cells incubated for 60 mins by Eu-cAMP tracer based LANCE ultra cAMP assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680230,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 1.0 hr
CHEMBL4644352,,None,425.53,0,3.45,S3,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2c(F)cccn12,IC50,'=',30.2,nM,7.52,,,UO_0000065,,,,,0,CHEMBL4619928,Antagonist activity at D2 receptor (unknown origin) by HTRF cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4619707,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
